категория,подкатегория,марка,название,описание,диаметр,цена,единица,в_наличии,рейтинг,отзывы,фото,ключевые_слова,spec_Марка,spec_Размер,spec_ГОСТ,spec_Единица
Инженерные системы,Анкерная техника,Анкер рамный 10,Анкерная техника 152 Анкер рамный 10,"Анкерная техника марки Анкер рамный 10, размер 152",152,628125,тыс.шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/INZHENERNYE_SISTEMY/ANKERNAYA_TEKHNIKA/img.webp,инженерные системы;анкерная техника;анкер рамный 10;152,Анкер рамный 10,152,,тыс.шт
Инженерные системы,Анкерная техника,Анкер рамный 10,Анкерная техника 182 Анкер рамный 10,"Анкерная техника марки Анкер рамный 10, размер 182",182,694055,тыс.шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/INZHENERNYE_SISTEMY/ANKERNAYA_TEKHNIKA/img.webp,инженерные системы;анкерная техника;анкер рамный 10;182,Анкер рамный 10,182,,тыс.шт
Инженерные системы,Анкерная техника,Анкер рамный 10,Анкерная техника 202 Анкер рамный 10,"Анкерная техника марки Анкер рамный 10, размер 202",202,835043,тыс.шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/INZHENERNYE_SISTEMY/ANKERNAYA_TEKHNIKA/img.webp,инженерные системы;анкерная техника;анкер рамный 10;202,Анкер рамный 10,202,,тыс.шт
Инженерные системы,Анкерная техника,Анкер рамный 10,Анкерная техника 52 Анкер рамный 10,"Анкерная техника марки Анкер рамный 10, размер 52",52,267196,тыс.шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/INZHENERNYE_SISTEMY/ANKERNAYA_TEKHNIKA/img.webp,инженерные системы;анкерная техника;анкер рамный 10;52,Анкер рамный 10,52,,тыс.шт
Инженерные системы,Анкерная техника,Анкер рамный 10,Анкерная техника 72 Анкер рамный 10,"Анкерная техника марки Анкер рамный 10, размер 72",72,309493,тыс.шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/INZHENERNYE_SISTEMY/ANKERNAYA_TEKHNIKA/img.webp,инженерные системы;анкерная техника;анкер рамный 10;72,Анкер рамный 10,72,,тыс.шт
Инженерные системы,Анкерная техника,Анкер рамный 10,Анкерная техника 72 Анкер рамный 10,"Анкерная техника марки Анкер рамный 10, размер 72",72,320615,тыс.шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/INZHENERNYE_SISTEMY/ANKERNAYA_TEKHNIKA/img.webp,инженерные системы;анкерная техника;анкер рамный 10;72,Анкер рамный 10,72,,тыс.шт
Инженерные системы,Анкерная техника,Анкер рамный 10,Анкерная техника 92 Анкер рамный 10,"Анкерная техника марки Анкер рамный 10, размер 92",92,368154,тыс.шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/INZHENERNYE_SISTEMY/ANKERNAYA_TEKHNIKA/img.webp,инженерные системы;анкерная техника;анкер рамный 10;92,Анкер рамный 10,92,,тыс.шт
Инженерные системы,Анкерная техника,Анкер рамный 10,Анкерная техника 92 Анкер рамный 10,"Анкерная техника марки Анкер рамный 10, размер 92",92,381409,тыс.шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/INZHENERNYE_SISTEMY/ANKERNAYA_TEKHNIKA/img.webp,инженерные системы;анкерная техника;анкер рамный 10;92,Анкер рамный 10,92,,тыс.шт
Инженерные системы,Анкерная техника,Анкер рамный 8,Анкерная техника 112 Анкер рамный 8,"Анкерная техника марки Анкер рамный 8, размер 112",112,389205,тыс.шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/INZHENERNYE_SISTEMY/ANKERNAYA_TEKHNIKA/img.webp,инженерные системы;анкерная техника;анкер рамный 8;112,Анкер рамный 8,112,,тыс.шт
Инженерные системы,Анкерная техника,Анкер рамный 8,Анкерная техника 132 Анкер рамный 8,"Анкерная техника марки Анкер рамный 8, размер 132",132,451276,тыс.шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/INZHENERNYE_SISTEMY/ANKERNAYA_TEKHNIKA/img.webp,инженерные системы;анкерная техника;анкер рамный 8;132,Анкер рамный 8,132,,тыс.шт
Инженерные системы,Анкерная техника,Анкер рамный 8,Анкерная техника 132 Анкер рамный 8,"Анкерная техника марки Анкер рамный 8, размер 132",132,467431,тыс.шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/INZHENERNYE_SISTEMY/ANKERNAYA_TEKHNIKA/img.webp,инженерные системы;анкерная техника;анкер рамный 8;132,Анкер рамный 8,132,,тыс.шт
Инженерные системы,Анкерная техника,Анкер рамный 8,Анкерная техника 152 Анкер рамный 8,"Анкерная техника марки Анкер рамный 8, размер 152",152,517293,тыс.шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/INZHENERNYE_SISTEMY/ANKERNAYA_TEKHNIKA/img.webp,инженерные системы;анкерная техника;анкер рамный 8;152,Анкер рамный 8,152,,тыс.шт
Инженерные системы,Анкерная техника,Анкер рамный 8,Анкерная техника 152 Анкер рамный 8,"Анкерная техника марки Анкер рамный 8, размер 152 ; 172",152,561553,тыс.шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/INZHENERNYE_SISTEMY/ANKERNAYA_TEKHNIKA/img.webp,инженерные системы;анкерная техника;анкер рамный 8;152;172,Анкер рамный 8,152 ; 172,,тыс.шт
Инженерные системы,Анкерная техника,Анкер рамный 8,Анкерная техника 172 Анкер рамный 8,"Анкерная техника марки Анкер рамный 8, размер 172",172,581870,тыс.шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/INZHENERNYE_SISTEMY/ANKERNAYA_TEKHNIKA/img.webp,инженерные системы;анкерная техника;анкер рамный 8;172,Анкер рамный 8,172,,тыс.шт
Инженерные системы,Анкерная техника,Анкер рамный 8,Анкерная техника 72 Анкер рамный 8,"Анкерная техника марки Анкер рамный 8, размер 72",72,26588,тыс.шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/INZHENERNYE_SISTEMY/ANKERNAYA_TEKHNIKA/img.webp,инженерные системы;анкерная техника;анкер рамный 8;72,Анкер рамный 8,72,,тыс.шт
Инженерные системы,Анкерная техника,Анкер рамный 8,Анкерная техника 72 Анкер рамный 8,"Анкерная техника марки Анкер рамный 8, размер 72",72,275391,тыс.шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/INZHENERNYE_SISTEMY/ANKERNAYA_TEKHNIKA/img.webp,инженерные системы;анкерная техника;анкер рамный 8;72,Анкер рамный 8,72,,тыс.шт
Инженерные системы,Анкерная техника,Анкер рамный 8,Анкерная техника 92 Анкер рамный 8,"Анкерная техника марки Анкер рамный 8, размер 92",92,415858,тыс.шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/INZHENERNYE_SISTEMY/ANKERNAYA_TEKHNIKA/img.webp,инженерные системы;анкерная техника;анкер рамный 8;92,Анкер рамный 8,92,,тыс.шт
Инженерные системы,Анкерная техника,Анкер рамный 8 неконд,Анкерная техника 112 Анкер рамный 8 неконд,"Анкерная техника марки Анкер рамный 8 неконд, размер 112",112,330824,тыс.шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/INZHENERNYE_SISTEMY/ANKERNAYA_TEKHNIKA/img.webp,инженерные системы;анкерная техника;анкер рамный 8 неконд;112,Анкер рамный 8 неконд,112,,тыс.шт
Инженерные системы,Анкерная техника,Анкер с крюком с ВСР 10,Анкерная техника 70 Анкер с крюком с ВСР 10,"Анкерная техника марки Анкер с крюком с ВСР 10, размер 70",70,514457,тыс.шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/INZHENERNYE_SISTEMY/ANKERNAYA_TEKHNIKA/img.webp,инженерные системы;анкерная техника;анкер с крюком с вср 10;70,Анкер с крюком с ВСР 10,70,,тыс.шт
